Orthogroup	Duplications (all)	Duplications (50% support)
OG0013526	0	0
OG0013527	0	0
OG0013528	0	0
OG0013529	0	0
OG0013530	0	0
OG0013531	0	0
OG0013532	0	0
OG0013533	0	0
OG0013534	0	0
OG0013535	0	0
OG0013536	0	0
OG0013537	0	0
OG0013538	0	0
OG0013539	0	0
OG0013540	0	0
OG0013541	0	0
OG0013542	0	0
OG0013543	1	1
OG0013544	0	0
OG0013545	0	0
OG0013546	0	0
OG0013547	1	1
OG0013548	0	0
OG0013549	0	0
OG0013550	0	0
OG0013551	0	0
OG0013552	0	0
OG0013553	0	0
OG0013554	0	0
OG0013555	0	0
OG0013556	0	0
OG0013557	0	0
OG0013558	0	0
OG0013559	0	0
OG0013560	0	0
OG0013561	0	0
OG0013562	3	3
OG0013563	0	0
OG0013564	0	0
OG0013565	0	0
OG0013566	0	0
OG0013567	0	0
OG0013568	0	0
OG0013569	0	0
OG0013570	0	0
OG0013571	0	0
OG0013572	0	0
OG0013573	0	0
OG0013574	0	0
OG0013575	0	0
OG0013576	0	0
OG0013577	0	0
OG0013578	0	0
OG0013579	0	0
OG0013580	0	0
OG0013581	0	0
OG0013582	0	0
OG0013583	0	0
OG0013584	0	0
OG0013585	0	0
OG0013586	0	0
OG0013587	0	0
OG0013588	0	0
OG0013589	0	0
OG0013590	0	0
OG0013591	0	0
OG0013592	0	0
OG0013593	0	0
OG0013594	0	0
OG0013595	0	0
OG0013596	0	0
OG0013597	0	0
OG0013598	0	0
OG0013599	0	0
OG0013600	1	1
OG0013601	0	0
OG0013602	1	1
OG0013603	0	0
OG0013604	0	0
OG0013605	0	0
OG0013606	0	0
OG0013607	0	0
OG0013608	0	0
OG0013609	0	0
OG0013610	0	0
OG0013611	0	0
OG0013612	0	0
OG0013613	0	0
OG0013614	0	0
OG0013615	1	1
OG0013616	0	0
OG0013617	0	0
OG0013618	0	0
OG0013619	0	0
OG0013620	0	0
OG0013621	0	0
OG0013622	0	0
OG0013623	0	0
OG0013624	0	0
OG0013625	0	0
OG0013626	0	0
OG0013627	0	0
OG0013628	0	0
OG0013629	0	0
OG0013630	0	0
OG0013631	0	0
OG0013632	0	0
OG0013633	0	0
OG0013634	0	0
OG0013635	0	0
OG0013636	0	0
OG0013637	0	0
OG0013638	0	0
OG0013639	0	0
OG0013640	0	0
OG0013641	0	0
OG0013642	0	0
OG0013643	0	0
OG0013644	0	0
OG0013645	0	0
OG0013646	0	0
OG0013647	0	0
OG0013648	0	0
OG0013649	0	0
OG0013650	0	0
OG0013651	0	0
OG0013652	0	0
OG0013653	0	0
OG0013654	0	0
OG0013655	0	0
OG0013656	0	0
OG0013657	0	0
OG0013658	0	0
OG0013659	0	0
OG0013660	0	0
OG0013661	0	0
OG0013662	0	0
OG0013663	0	0
OG0013664	0	0
OG0013665	0	0
OG0013666	0	0
OG0013667	0	0
OG0013668	0	0
OG0013669	0	0
OG0013670	0	0
OG0013671	0	0
OG0013672	1	1
OG0013673	0	0
OG0013674	0	0
OG0013675	0	0
OG0013676	0	0
OG0013677	0	0
OG0013678	0	0
OG0013679	0	0
OG0013680	0	0
OG0013681	1	1
OG0013682	0	0
OG0013683	0	0
OG0013684	0	0
OG0013685	0	0
OG0013686	0	0
OG0013687	0	0
OG0013688	0	0
OG0013689	0	0
OG0013690	1	1
OG0013691	0	0
OG0013692	0	0
OG0013693	0	0
OG0013694	0	0
OG0013695	0	0
OG0013696	0	0
OG0013697	0	0
OG0013698	0	0
OG0013699	0	0
OG0013700	0	0
OG0013701	0	0
OG0013702	0	0
OG0013703	0	0
OG0013704	1	1
OG0013705	0	0
OG0013706	0	0
OG0013707	0	0
OG0013708	0	0
OG0013709	0	0
OG0013710	0	0
OG0013711	0	0
OG0013712	0	0
OG0013713	0	0
OG0013714	0	0
OG0013715	0	0
OG0013716	0	0
OG0013717	0	0
OG0013718	0	0
OG0013719	0	0
OG0013720	0	0
OG0013721	0	0
OG0013722	0	0
OG0013723	0	0
OG0013724	0	0
OG0013725	0	0
OG0013726	0	0
OG0013727	0	0
OG0013728	0	0
OG0013729	0	0
OG0013730	0	0
OG0013731	0	0
OG0013732	0	0
OG0013733	0	0
OG0013734	1	1
OG0013735	0	0
OG0013736	0	0
OG0013737	0	0
OG0013738	0	0
OG0013739	0	0
OG0013740	0	0
OG0013741	0	0
OG0013742	0	0
OG0013743	0	0
OG0013744	0	0
OG0013745	0	0
OG0013746	0	0
OG0013747	0	0
OG0013748	0	0
OG0013749	0	0
OG0013750	0	0
OG0013751	0	0
OG0013752	0	0
OG0013753	0	0
OG0013754	0	0
OG0013755	0	0
OG0013756	0	0
OG0013757	0	0
OG0013758	0	0
OG0013759	0	0
OG0013760	0	0
OG0013761	0	0
OG0013762	0	0
OG0013763	0	0
OG0013764	0	0
OG0013765	0	0
OG0013766	0	0
OG0013767	0	0
OG0013768	0	0
OG0013769	0	0
OG0013770	0	0
OG0013771	0	0
OG0013772	0	0
OG0013773	0	0
OG0013774	0	0
OG0013775	0	0
OG0013776	0	0
OG0013777	0	0
OG0013778	0	0
OG0013779	0	0
OG0013780	0	0
OG0013781	0	0
OG0013782	0	0
OG0013783	0	0
OG0013784	0	0
OG0013785	0	0
OG0013786	0	0
OG0013787	0	0
OG0013788	0	0
OG0013789	0	0
OG0013790	0	0
OG0013791	0	0
OG0013792	0	0
OG0013793	0	0
OG0013794	0	0
OG0013795	0	0
OG0013796	0	0
OG0013797	0	0
OG0013798	0	0
OG0013799	0	0
OG0013800	0	0
OG0013801	0	0
OG0013802	0	0
OG0013803	1	1
OG0013804	0	0
OG0013805	0	0
OG0013806	0	0
OG0013807	0	0
OG0013808	0	0
OG0013809	0	0
OG0013810	0	0
OG0013811	0	0
OG0013812	0	0
OG0013813	0	0
OG0013814	0	0
OG0013815	0	0
OG0013816	0	0
OG0013817	0	0
OG0013818	0	0
OG0013819	0	0
OG0013820	0	0
OG0013821	1	1
OG0013822	0	0
OG0013823	0	0
OG0013824	0	0
OG0013825	0	0
OG0013826	0	0
OG0013827	0	0
OG0013828	0	0
OG0013829	0	0
OG0013830	0	0
OG0013831	0	0
OG0013832	0	0
OG0013833	0	0
OG0013834	0	0
OG0013835	0	0
OG0013836	0	0
OG0013837	0	0
OG0013838	0	0
OG0013839	0	0
OG0013840	0	0
OG0013841	0	0
OG0013842	0	0
OG0013843	0	0
OG0013844	0	0
OG0013845	0	0
OG0013846	0	0
OG0013847	0	0
OG0013848	0	0
OG0013849	0	0
OG0013850	0	0
OG0013851	0	0
OG0013852	0	0
OG0013853	0	0
OG0013854	0	0
OG0013855	0	0
OG0013856	0	0
OG0013857	0	0
OG0013858	0	0
OG0013859	0	0
OG0013860	1	1
OG0013861	0	0
OG0013862	0	0
OG0013863	0	0
OG0013864	0	0
OG0013865	0	0
OG0013866	0	0
OG0013867	0	0
OG0013868	0	0
OG0013869	0	0
OG0013870	0	0
OG0013871	0	0
OG0013872	0	0
OG0013873	0	0
OG0013874	0	0
OG0013875	0	0
OG0013876	0	0
OG0013877	1	1
OG0013878	0	0
OG0013879	0	0
OG0013880	0	0
OG0013881	0	0
OG0013882	0	0
OG0013883	0	0
OG0013884	0	0
OG0013885	0	0
OG0013886	0	0
OG0013887	0	0
OG0013888	0	0
OG0013889	0	0
OG0013890	0	0
OG0013891	0	0
OG0013892	0	0
OG0013893	0	0
OG0013894	0	0
OG0013895	0	0
OG0013896	1	1
OG0013897	0	0
OG0013898	0	0
OG0013899	0	0
OG0013900	0	0
OG0013901	0	0
OG0013902	0	0
OG0013903	0	0
OG0013904	0	0
OG0013905	0	0
OG0013906	0	0
OG0013907	0	0
OG0013908	0	0
OG0013909	0	0
OG0013910	0	0
OG0013911	0	0
OG0013912	0	0
OG0013913	0	0
OG0013914	0	0
OG0013915	0	0
OG0013916	0	0
OG0013917	0	0
OG0013918	0	0
OG0013919	0	0
OG0013920	0	0
OG0013921	0	0
OG0013922	0	0
OG0013923	0	0
OG0013924	0	0
OG0013925	0	0
OG0013926	0	0
OG0013927	0	0
OG0013928	0	0
OG0013929	0	0
OG0013930	0	0
OG0013931	0	0
OG0013932	0	0
OG0013933	0	0
OG0013934	0	0
OG0013935	0	0
OG0013936	1	1
OG0013937	0	0
OG0013938	1	1
OG0013939	0	0
OG0013940	0	0
OG0013941	0	0
OG0013942	0	0
OG0013943	0	0
OG0013944	0	0
OG0013945	0	0
OG0013946	0	0
OG0013947	0	0
OG0013948	0	0
OG0013949	0	0
OG0013950	2	2
OG0013951	0	0
OG0013952	0	0
OG0013953	0	0
OG0013954	0	0
OG0013955	0	0
OG0013956	0	0
OG0013957	0	0
OG0013958	0	0
OG0013959	0	0
OG0013960	0	0
OG0013961	0	0
OG0013962	0	0
OG0013963	0	0
OG0013964	0	0
OG0013965	0	0
OG0013966	0	0
OG0013967	0	0
OG0013968	0	0
OG0013969	2	2
OG0013970	0	0
OG0013971	0	0
OG0013972	0	0
OG0013973	0	0
OG0013974	2	2
OG0013975	0	0
OG0013976	0	0
OG0013977	0	0
OG0013978	0	0
OG0013979	0	0
OG0013980	0	0
OG0013981	0	0
OG0013982	0	0
OG0013983	1	1
OG0013984	0	0
OG0013985	0	0
OG0013986	0	0
OG0013987	0	0
OG0013988	0	0
OG0013989	0	0
OG0013990	0	0
OG0013991	0	0
OG0013992	1	1
OG0013993	0	0
OG0013994	0	0
OG0013995	0	0
OG0013996	0	0
OG0013997	2	2
OG0013998	0	0
OG0013999	0	0
OG0014000	0	0
OG0014001	0	0
OG0014002	0	0
OG0014003	0	0
OG0014004	0	0
OG0014005	0	0
OG0014006	0	0
OG0014007	0	0
OG0014008	0	0
OG0014009	0	0
OG0014010	0	0
OG0014011	0	0
OG0014012	0	0
OG0014013	0	0
OG0014014	0	0
OG0014015	0	0
OG0014016	0	0
OG0014017	0	0
OG0014018	2	2
OG0014019	0	0
OG0014020	0	0
OG0014021	0	0
OG0014022	0	0
OG0014023	0	0
OG0014024	0	0
OG0014025	0	0
OG0014026	0	0
OG0014027	0	0
OG0014028	0	0
OG0014029	0	0
OG0014030	0	0
OG0014031	0	0
OG0014032	0	0
OG0014033	0	0
OG0014034	2	2
OG0014035	0	0
OG0014036	0	0
OG0014037	0	0
OG0014038	0	0
OG0014039	0	0
OG0014040	0	0
OG0014041	0	0
OG0014042	0	0
OG0014043	2	2
OG0014044	0	0
OG0014045	0	0
OG0014046	0	0
OG0014047	0	0
OG0014048	0	0
OG0014049	0	0
OG0014050	0	0
OG0014051	0	0
OG0014052	0	0
OG0014053	0	0
OG0014054	0	0
OG0014055	0	0
OG0014056	0	0
OG0014057	1	1
OG0014058	0	0
OG0014059	0	0
OG0014060	0	0
OG0014061	0	0
OG0014062	3	3
OG0014063	0	0
OG0014064	0	0
OG0014065	0	0
OG0014066	0	0
OG0014067	0	0
OG0014068	0	0
OG0014069	0	0
OG0014070	0	0
OG0014071	0	0
OG0014072	0	0
OG0014073	0	0
OG0014074	0	0
OG0014075	0	0
OG0014076	0	0
OG0014077	0	0
OG0014078	0	0
OG0014079	0	0
OG0014080	0	0
OG0014081	0	0
OG0014082	0	0
OG0014083	0	0
OG0014084	0	0
OG0014085	0	0
OG0014086	0	0
OG0014087	0	0
OG0014088	0	0
OG0014089	0	0
OG0014090	0	0
OG0014091	0	0
OG0014092	0	0
OG0014093	0	0
OG0014094	0	0
OG0014095	0	0
OG0014096	0	0
OG0014097	0	0
OG0014098	1	1
OG0014099	0	0
OG0014100	0	0
OG0014101	0	0
OG0014102	0	0
OG0014103	0	0
OG0014104	0	0
OG0014105	0	0
OG0014106	0	0
OG0014107	0	0
OG0014108	0	0
OG0014109	0	0
OG0014110	0	0
OG0014111	0	0
OG0014112	0	0
OG0014113	0	0
OG0014114	0	0
OG0014115	1	1
OG0014116	1	1
OG0014117	0	0
OG0014118	0	0
OG0014119	0	0
OG0014120	2	2
OG0014121	0	0
OG0014122	0	0
OG0014123	0	0
OG0014124	0	0
OG0014125	0	0
OG0014126	0	0
OG0014127	0	0
OG0014128	0	0
OG0014129	0	0
OG0014130	0	0
OG0014131	0	0
OG0014132	0	0
OG0014133	0	0
OG0014134	0	0
OG0014135	0	0
OG0014136	0	0
OG0014137	0	0
OG0014138	0	0
OG0014139	0	0
OG0014140	0	0
OG0014141	0	0
OG0014142	0	0
OG0014143	0	0
OG0014144	0	0
OG0014145	0	0
OG0014146	2	2
OG0014147	0	0
OG0014148	0	0
OG0014149	0	0
OG0014150	0	0
OG0014151	1	1
OG0014152	2	2
OG0014153	0	0
OG0014154	0	0
OG0014155	0	0
OG0014156	0	0
OG0014157	2	2
OG0014158	0	0
OG0014159	2	2
OG0014160	0	0
OG0014161	0	0
OG0014162	0	0
OG0014163	0	0
OG0014164	0	0
OG0014165	0	0
OG0014166	0	0
OG0014167	1	1
OG0014168	1	1
OG0014169	0	0
OG0014170	0	0
OG0014171	0	0
OG0014172	0	0
OG0014173	0	0
OG0014174	0	0
OG0014175	3	3
OG0014176	0	0
OG0014177	0	0
OG0014178	0	0
OG0014179	0	0
OG0014180	1	1
OG0014181	2	2
OG0014182	2	2
OG0014183	0	0
OG0014184	0	0
OG0014185	0	0
OG0014186	0	0
OG0014187	0	0
OG0014188	1	1
OG0014189	0	0
OG0014190	2	2
OG0014191	2	2
OG0014192	0	0
OG0014193	0	0
OG0014194	0	0
OG0014195	0	0
OG0014196	0	0
OG0014197	0	0
OG0014198	2	2
OG0014199	0	0
OG0014200	0	0
OG0014201	0	0
OG0014202	0	0
OG0014203	2	2
OG0014204	0	0
OG0014205	0	0
OG0014206	0	0
OG0014207	0	0
OG0014208	0	0
OG0014209	0	0
OG0014210	0	0
OG0014211	2	2
OG0014212	0	0
OG0014213	2	2
OG0014214	0	0
OG0014215	0	0
OG0014216	0	0
OG0014217	0	0
OG0014218	1	1
OG0014219	0	0
OG0014220	0	0
OG0014221	0	0
OG0014222	0	0
OG0014223	2	2
OG0014224	0	0
OG0014225	0	0
OG0014226	0	0
OG0014227	0	0
OG0014228	1	1
OG0014229	3	3
OG0014230	0	0
OG0014231	0	0
OG0014232	0	0
OG0014233	2	2
OG0014234	0	0
OG0014235	0	0
OG0014236	2	2
OG0014237	1	1
OG0014238	2	2
OG0014239	0	0
OG0014240	3	3
OG0014241	2	2
OG0014242	1	1
OG0014243	0	0
OG0014244	0	0
OG0014245	0	0
OG0014246	0	0
OG0014247	0	0
OG0014248	1	1
OG0014249	0	0
OG0014250	2	2
OG0014251	2	2
OG0014252	0	0
OG0014253	0	0
OG0014254	0	0
OG0014255	0	0
OG0014256	0	0
OG0014257	0	0
OG0014258	0	0
OG0014259	0	0
OG0014260	0	0
OG0014261	0	0
OG0014262	0	0
OG0014263	0	0
OG0014264	2	2
OG0014265	0	0
OG0014266	0	0
OG0014267	0	0
OG0014268	2	2
OG0014269	0	0
OG0014270	0	0
OG0014271	0	0
OG0014272	2	2
OG0014273	0	0
OG0014274	0	0
OG0014275	0	0
OG0014276	2	2
OG0014277	0	0
OG0014278	0	0
OG0014279	0	0
OG0014280	2	2
OG0014281	2	2
OG0014282	0	0
OG0014283	0	0
OG0014284	0	0
OG0014285	0	0
OG0014286	0	0
OG0014287	0	0
OG0014288	0	0
OG0014289	1	1
OG0014290	0	0
OG0014291	2	2
OG0014292	0	0
OG0014293	0	0
OG0014294	0	0
OG0014295	0	0
OG0014296	0	0
OG0014297	1	1
OG0014298	0	0
OG0014299	0	0
OG0014300	0	0
OG0014301	0	0
OG0014302	0	0
OG0014303	0	0
OG0014304	0	0
OG0014305	0	0
OG0014306	0	0
OG0014307	0	0
OG0014308	0	0
OG0014309	0	0
OG0014310	1	1
OG0014311	0	0
OG0014312	0	0
OG0014313	0	0
OG0014314	0	0
OG0014315	0	0
OG0014316	0	0
OG0014317	0	0
OG0014318	0	0
OG0014319	0	0
OG0014320	1	1
OG0014321	0	0
OG0014322	0	0
OG0014323	0	0
OG0014324	0	0
OG0014325	0	0
OG0014326	0	0
OG0014327	0	0
OG0014328	0	0
OG0014329	0	0
OG0014330	0	0
OG0014331	0	0
OG0014332	0	0
OG0014333	0	0
OG0014334	0	0
OG0014335	0	0
OG0014336	1	1
OG0014337	1	1
OG0014338	0	0
OG0014339	0	0
OG0014340	0	0
OG0014341	0	0
OG0014342	0	0
OG0014343	0	0
OG0014344	0	0
OG0014345	0	0
OG0014346	0	0
OG0014347	0	0
OG0014348	1	1
OG0014349	0	0
OG0014350	0	0
OG0014351	0	0
OG0014352	0	0
OG0014353	0	0
OG0014354	0	0
OG0014355	0	0
OG0014356	0	0
OG0014357	0	0
OG0014358	0	0
OG0014359	0	0
OG0014360	0	0
OG0014361	0	0
OG0014362	1	1
OG0014363	0	0
OG0014364	0	0
OG0014365	0	0
OG0014366	0	0
OG0014367	0	0
OG0014368	0	0
OG0014369	0	0
OG0014370	0	0
OG0014371	0	0
OG0014372	0	0
OG0014373	0	0
OG0014374	0	0
OG0014375	0	0
OG0014376	0	0
OG0014377	0	0
OG0014378	0	0
OG0014379	0	0
OG0014380	0	0
OG0014381	0	0
OG0014382	0	0
OG0014383	0	0
OG0014384	0	0
OG0014385	0	0
OG0014386	0	0
OG0014387	0	0
OG0014388	0	0
OG0014389	0	0
OG0014390	0	0
OG0014391	0	0
OG0014392	0	0
OG0014393	0	0
OG0014394	1	1
OG0014395	1	1
OG0014396	0	0
OG0014397	0	0
OG0014398	0	0
OG0014399	0	0
OG0014400	0	0
OG0014401	0	0
OG0014402	0	0
OG0014403	0	0
OG0014404	0	0
OG0014405	0	0
OG0014406	0	0
OG0014407	0	0
OG0014408	0	0
OG0014409	0	0
OG0014410	0	0
OG0014411	0	0
OG0014412	0	0
OG0014413	3	3
OG0014414	0	0
OG0014415	0	0
OG0014416	0	0
OG0014417	0	0
OG0014418	0	0
OG0014419	0	0
OG0014420	0	0
OG0014421	0	0
OG0014422	0	0
OG0014423	0	0
OG0014424	0	0
OG0014425	0	0
OG0014426	0	0
OG0014427	0	0
OG0014428	0	0
OG0014429	0	0
OG0014430	0	0
OG0014431	0	0
OG0014432	0	0
OG0014433	0	0
OG0014434	0	0
OG0014435	1	1
OG0014436	0	0
OG0014437	0	0
OG0014438	0	0
OG0014439	0	0
OG0014440	0	0
OG0014441	0	0
OG0014442	0	0
OG0014443	0	0
OG0014444	0	0
OG0014445	0	0
OG0014446	0	0
OG0014447	0	0
OG0014448	0	0
OG0014449	0	0
OG0014450	0	0
OG0014451	0	0
OG0014452	0	0
OG0014453	0	0
OG0014454	0	0
OG0014455	0	0
OG0014456	2	2
OG0014457	0	0
OG0014458	0	0
OG0014459	0	0
OG0014460	0	0
OG0014461	0	0
OG0014462	0	0
OG0014463	0	0
OG0014464	0	0
OG0014465	0	0
OG0014466	0	0
OG0014467	0	0
OG0014468	0	0
OG0014469	0	0
OG0014470	0	0
OG0014471	0	0
OG0014472	0	0
OG0014473	0	0
OG0014474	0	0
OG0014475	0	0
OG0014476	0	0
OG0014477	1	1
OG0014478	0	0
OG0014479	0	0
OG0014480	0	0
OG0014481	0	0
OG0014482	0	0
OG0014483	0	0
OG0014484	0	0
OG0014485	0	0
OG0014486	0	0
OG0014487	0	0
OG0014488	0	0
OG0014489	0	0
OG0014490	0	0
OG0014491	0	0
OG0014492	0	0
OG0014493	0	0
OG0014494	0	0
OG0014495	0	0
OG0014496	0	0
OG0014497	0	0
OG0014498	0	0
OG0014499	1	1
OG0014500	0	0
OG0014501	0	0
OG0014502	0	0
OG0014503	0	0
OG0014504	0	0
OG0014505	0	0
OG0014506	0	0
OG0014507	0	0
OG0014508	0	0
OG0014509	0	0
OG0014510	0	0
OG0014511	0	0
OG0014512	1	1
OG0014513	0	0
OG0014514	0	0
OG0014515	0	0
OG0014516	0	0
OG0014517	0	0
OG0014518	2	2
OG0014519	0	0
OG0014520	1	1
OG0014521	0	0
OG0014522	0	0
OG0014523	0	0
OG0014524	0	0
OG0014525	0	0
OG0014526	0	0
OG0014527	0	0
OG0014528	0	0
OG0014529	0	0
OG0014530	0	0
OG0014531	0	0
OG0014532	0	0
OG0014533	0	0
OG0014534	0	0
OG0014535	0	0
OG0014536	0	0
OG0014537	0	0
OG0014538	0	0
OG0014539	0	0
OG0014540	1	1
OG0014541	0	0
OG0014542	0	0
OG0014543	0	0
OG0014544	0	0
OG0014545	1	1
OG0014546	0	0
OG0014547	0	0
OG0014548	0	0
OG0014549	0	0
OG0014550	0	0
OG0014551	0	0
OG0014552	0	0
OG0014553	0	0
OG0014554	0	0
OG0014555	0	0
OG0014556	0	0
OG0014557	0	0
OG0014558	0	0
OG0014559	0	0
OG0014560	0	0
OG0014561	0	0
OG0014562	0	0
OG0014563	0	0
OG0014564	0	0
OG0014565	0	0
OG0014566	0	0
OG0014567	0	0
OG0014568	0	0
OG0014569	1	1
OG0014570	0	0
OG0014571	0	0
OG0014572	0	0
OG0014573	0	0
OG0014574	0	0
OG0014575	0	0
OG0014576	1	1
OG0014577	0	0
OG0014578	0	0
OG0014579	0	0
OG0014580	0	0
OG0014581	0	0
OG0014582	0	0
OG0014583	1	1
OG0014584	0	0
OG0014585	0	0
OG0014586	0	0
OG0014587	0	0
OG0014588	0	0
OG0014589	0	0
OG0014590	0	0
OG0014591	0	0
OG0014592	0	0
OG0014593	0	0
OG0014594	0	0
OG0014595	0	0
OG0014596	0	0
OG0014597	0	0
OG0014598	0	0
OG0014599	0	0
OG0014600	0	0
OG0014601	0	0
OG0014602	0	0
OG0014603	0	0
OG0014604	0	0
OG0014605	0	0
OG0014606	0	0
OG0014607	0	0
OG0014608	0	0
OG0014609	0	0
OG0014610	0	0
OG0014611	1	1
OG0014612	0	0
OG0014613	0	0
OG0014614	0	0
OG0014615	0	0
OG0014616	0	0
OG0014617	0	0
OG0014618	0	0
OG0014619	0	0
OG0014620	0	0
OG0014621	0	0
OG0014622	0	0
OG0014623	0	0
OG0014624	0	0
OG0014625	0	0
OG0014626	0	0
OG0014627	0	0
OG0014628	0	0
OG0014629	0	0
OG0014630	0	0
OG0014631	0	0
OG0014632	2	2
OG0014633	0	0
OG0014634	0	0
OG0014635	0	0
OG0014636	0	0
OG0014637	0	0
OG0014638	0	0
OG0014639	0	0
OG0014640	0	0
OG0014641	0	0
OG0014642	1	1
OG0014643	0	0
OG0014644	0	0
OG0014645	0	0
OG0014646	0	0
OG0014647	0	0
OG0014648	0	0
OG0014649	0	0
OG0014650	0	0
OG0014651	0	0
OG0014652	0	0
OG0014653	0	0
OG0014654	0	0
OG0014655	0	0
OG0014656	0	0
OG0014657	0	0
OG0014658	0	0
OG0014659	0	0
OG0014660	0	0
OG0014661	0	0
OG0014662	0	0
OG0014663	0	0
OG0014664	0	0
OG0014665	1	1
OG0014666	0	0
OG0014667	0	0
OG0014668	0	0
OG0014669	0	0
OG0014670	0	0
OG0014671	1	1
OG0014672	0	0
OG0014673	1	1
OG0014674	0	0
OG0014675	0	0
OG0014676	0	0
OG0014677	0	0
OG0014678	0	0
OG0014679	0	0
OG0014680	0	0
OG0014681	0	0
OG0014682	0	0
OG0014683	0	0
OG0014684	0	0
OG0014685	0	0
OG0014686	0	0
OG0014687	0	0
OG0014688	0	0
OG0014689	0	0
OG0014690	0	0
OG0014691	0	0
OG0014692	0	0
OG0014693	0	0
OG0014694	0	0
OG0014695	0	0
OG0014696	0	0
OG0014697	0	0
OG0014698	0	0
OG0014699	0	0
OG0014700	0	0
OG0014701	0	0
OG0014702	2	2
OG0014703	0	0
OG0014704	0	0
OG0014705	0	0
OG0014706	0	0
OG0014707	0	0
OG0014708	0	0
OG0014709	0	0
OG0014710	0	0
OG0014711	0	0
OG0014712	0	0
OG0014713	0	0
OG0014714	0	0
OG0014715	0	0
OG0014716	0	0
OG0014717	0	0
OG0014718	0	0
OG0014719	0	0
OG0014720	0	0
OG0014721	0	0
OG0014722	3	3
OG0014723	0	0
OG0014724	1	1
OG0014725	0	0
OG0014726	3	3
OG0014727	0	0
OG0014728	0	0
OG0014729	0	0
OG0014730	0	0
OG0014731	0	0
OG0014732	0	0
OG0014733	0	0
OG0014734	0	0
OG0014735	0	0
OG0014736	0	0
OG0014737	0	0
OG0014738	0	0
OG0014739	0	0
OG0014740	0	0
OG0014741	2	2
OG0014742	0	0
OG0014743	0	0
OG0014744	0	0
OG0014745	0	0
OG0014746	0	0
OG0014747	0	0
OG0014748	0	0
OG0014749	0	0
OG0014750	0	0
OG0014751	0	0
OG0014752	0	0
OG0014753	0	0
OG0014754	0	0
OG0014755	0	0
OG0014756	0	0
OG0014757	0	0
OG0014758	0	0
OG0014759	0	0
OG0014760	0	0
OG0014761	0	0
OG0014762	0	0
OG0014763	0	0
OG0014764	0	0
OG0014765	0	0
OG0014766	0	0
OG0014767	0	0
OG0014768	0	0
OG0014769	1	1
OG0014770	2	2
OG0014771	0	0
OG0014772	1	1
OG0014773	0	0
OG0014774	0	0
OG0014775	0	0
OG0014776	1	1
OG0014777	0	0
OG0014778	0	0
OG0014779	0	0
OG0014780	0	0
OG0014781	0	0
OG0014782	0	0
OG0014783	0	0
OG0014784	1	1
OG0014785	0	0
OG0014786	0	0
OG0014787	0	0
OG0014788	0	0
OG0014789	0	0
OG0014790	0	0
OG0014791	0	0
OG0014792	0	0
OG0014793	0	0
OG0014794	0	0
OG0014795	0	0
OG0014796	0	0
OG0014797	0	0
OG0014798	0	0
OG0014799	0	0
OG0014800	0	0
OG0014801	0	0
OG0014802	2	2
OG0014803	0	0
OG0014804	0	0
OG0014805	0	0
OG0014806	0	0
OG0014807	0	0
OG0014808	0	0
OG0014809	0	0
OG0014810	1	1
OG0014811	0	0
OG0014812	0	0
OG0014813	0	0
OG0014814	0	0
OG0014815	0	0
OG0014816	0	0
OG0014817	0	0
OG0014818	0	0
OG0014819	0	0
OG0014820	0	0
OG0014821	0	0
OG0014822	2	2
OG0014823	0	0
OG0014824	0	0
OG0014825	0	0
OG0014826	0	0
OG0014827	1	1
OG0014828	0	0
OG0014829	0	0
OG0014830	0	0
OG0014831	0	0
OG0014832	0	0
OG0014833	0	0
OG0014834	0	0
OG0014835	0	0
OG0014836	0	0
OG0014837	0	0
OG0014838	0	0
OG0014839	0	0
OG0014840	2	2
OG0014841	2	2
OG0014842	1	1
OG0014843	0	0
OG0014844	0	0
OG0014845	1	1
OG0014846	0	0
OG0014847	0	0
OG0014848	0	0
OG0014849	1	1
OG0014850	1	1
OG0014851	0	0
OG0014852	0	0
OG0014853	0	0
OG0014854	0	0
OG0014855	0	0
OG0014856	0	0
OG0014857	0	0
OG0014858	0	0
OG0014859	0	0
OG0014860	0	0
OG0014861	0	0
OG0014862	0	0
OG0014863	0	0
OG0014864	0	0
OG0014865	2	2
OG0014866	0	0
OG0014867	0	0
OG0014868	3	3
OG0014869	1	1
OG0014870	0	0
OG0014871	0	0
OG0014872	0	0
OG0014873	0	0
OG0014874	0	0
OG0014875	0	0
OG0014876	0	0
OG0014877	0	0
OG0014878	1	1
OG0014879	0	0
OG0014880	0	0
OG0014881	0	0
OG0014882	0	0
OG0014883	0	0
OG0014884	0	0
OG0014885	0	0
OG0014886	0	0
OG0014887	0	0
OG0014888	2	2
OG0014889	0	0
OG0014890	0	0
OG0014891	3	3
OG0014892	2	2
OG0014893	1	1
OG0014894	0	0
OG0014895	0	0
OG0014896	0	0
OG0014897	0	0
OG0014898	0	0
OG0014899	0	0
OG0014900	2	2
OG0014901	0	0
OG0014902	0	0
OG0014903	0	0
OG0014904	0	0
OG0014905	1	1
OG0014906	0	0
OG0014907	0	0
OG0014908	0	0
OG0014909	0	0
OG0014910	0	0
OG0014911	2	2
OG0014912	0	0
OG0014913	0	0
OG0014914	1	1
OG0014915	2	2
OG0014916	2	2
OG0014917	0	0
OG0014918	3	3
OG0014919	0	0
OG0014920	0	0
OG0014921	2	2
OG0014922	3	3
